Index,Domain,Subdomain_Level,Url_Length,Url_Depth,Have_At_Sign,Have_Tilde_Symbol,No_Https,Having_IP,Domain_In_Subdomains,Domain_In_Paths,Http_In_Hostname,Double_Slash_In_Path,Num_Dots,Num_Dashes_In_Hostname,Num_Underscore,Num_Percent,Num_Query_Components,Num_Ampersand,Num_Hash,Num_Numeric_Chars,Path_Length,Query_Length,Num_Sensitive_Words,Ext_Favicon,Redirection,Tiny_URL,Prefix_Suffix,DNS,Domain_Age,Domain_End,Rank_Host,Rank_Country,Iframe,Mouse_Over,Right_Click,Forwarding,Label
1496,webinarsio.com,1,22,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
1497,birthcompany.com,1,42,1,0,0,0,0,1,1,0,0,3,0,0,0,1,0,0,0,14,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
1498,bit.ly,1,21,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,1,8,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0
1499,bit.ly,1,21,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,1,8,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0
1500,dinamicarh.com.br,1,43,1,0,0,1,0,1,1,0,0,4,0,0,0,1,0,0,0,15,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0
1501,aljazeera.com,1,85,5,0,0,0,0,1,1,0,0,2,0,0,0,1,0,0,8,60,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
1502,lnkd.in,1,23,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,2,9,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0
1503,lnkd.in,1,22,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,1,8,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0
1504,citynational.co.uk,1,38,2,0,0,0,0,0,1,0,0,2,0,0,0,1,0,0,0,12,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,0
1505,overside.com,1,35,2,0,0,1,0,0,1,0,0,1,0,1,0,1,0,0,1,16,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
1506,google.com,1,25,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,7,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0
1507,chasefasr193.weebly.com,1,31,0,0,0,1,0,1,1,0,0,2,0,0,0,1,0,0,3,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
1508,hotsheet.com,1,21,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0
1509,kotz.org,1,37,1,0,0,1,0,0,1,0,0,2,0,0,0,1,0,0,0,22,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
1510,119.45.101.227,1,35,2,0,0,1,1,0,0,0,0,3,0,1,0,1,0,0,11,14,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0
1511,119.45.101.227,1,22,0,0,0,1,1,0,0,0,0,3,0,0,0,1,0,0,11,1,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0
1512,app.simplenote.com,1,33,1,0,0,0,0,1,1,0,0,2,0,0,0,1,0,0,0,7,0,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0
1513,art-otkrytie.narod.ru,1,41,1,0,0,1,0,1,1,0,0,3,1,0,0,1,0,0,1,13,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0
1514,panelfinance.com,1,24,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0
1515,myhub.autodesk360.com:443,1,59,2,0,0,0,0,1,1,0,0,2,0,0,0,1,0,0,6,13,12,1,0,0,0,0,0,1,1,1,1,0,0,0,0,0
1516,moveisdossin.com.br,1,116,1,0,0,1,0,0,1,0,0,6,0,1,5,2,1,0,6,13,76,1,0,0,0,0,0,0,0,1,1,1,1,1,1,0
1517,moveisdossin.com.br,1,45,2,0,0,1,0,0,1,0,0,3,0,0,0,1,0,0,0,19,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0
1518,awrzdzxdaa.uno,1,23,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0
1519,awrzdzxdaa.uno,1,22,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0
1520,htl.li,1,25,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,4,12,0,0,0,0,0,0,0,1,1,1,1,0,0,0,1,0
1521,labsnews.com,1,142,4,0,0,0,0,0,1,0,0,2,0,2,0,2,1,0,1,81,40,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
1522,bit.ly,1,22,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,8,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0
1523,tonscoindo.com,1,34,1,0,0,1,0,0,1,0,0,2,0,0,0,1,0,0,0,13,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0
1524,lnkd.in,1,23,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,2,9,0,0,0,0,1,0,0,0,0,1,1,0,0,0,1,0
1525,onlylimi.netlify.app,1,29,0,0,0,0,0,1,1,0,0,2,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
1526,onlylimi.netlify.app,1,28,0,0,0,1,0,1,1,0,0,2,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
1527,irsinfopay.com,1,22,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0
1528,starlink-internet.com.br,1,32,0,0,0,1,0,0,1,0,0,2,1,0,0,1,0,0,0,1,0,0,0,0,1,1,0,1,1,1,1,0,0,0,0,0
1529,dkjhjja13.com,1,22,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,2,1,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0
1530,legit-forex.com,1,24,0,0,0,0,0,0,1,0,0,1,1,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,1,1,1,1,1,1,0
1531,uclb-asbl.be,1,33,1,0,0,1,0,1,1,0,0,2,1,0,0,1,0,0,0,10,0,0,0,0,0,1,0,1,1,1,1,1,1,1,1,0
1532,trk.klclick1.com,1,867,2,0,0,0,0,1,1,0,0,2,0,1,0,1,0,0,152,9,833,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0
1533,zrhax.com,1,22,0,0,0,0,0,1,1,0,0,2,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,1,1,0,0,0,0,0
1534,anointedacademy.com.ng,1,30,0,0,0,1,0,0,1,0,0,2,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0
1535,bit.ly,1,22,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,2,8,0,0,0,0,1,0,0,0,0,1,1,1,1,1,1,0
1536,airomw.com,1,22,0,0,0,1,0,1,1,0,0,2,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0
1537,airomw.com,1,18,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0
1538,bit.ly,1,22,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,8,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0
1539,jestesmyrodzina.pl,1,27,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0
1540,xfilesebetreadline.ru,1,29,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,0
1541,applestoreonline.uk,1,27,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,0
1542,applestoreheravi.com,1,29,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
1543,applestoreheravi.com,1,28,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
1544,apple.coinpresale.org,1,30,0,0,0,0,0,1,1,0,0,2,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0
1545,apple.coinpresale.org,1,29,0,0,0,1,0,1,1,0,0,2,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0
1546,sultan-bahoo.pk,1,28,0,0,0,0,0,1,1,0,0,2,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,1,1,1,0,1,0,0,0
1547,sultan-bahoo.pk,1,23,0,0,0,1,0,0,1,0,0,1,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,1,1,1,0,1,0,0,0
1548,lameda.cc,1,22,0,0,0,0,0,1,1,0,0,2,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
1549,lameda.cc,1,17,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0
1550,kaleeza.com,1,24,0,0,0,0,0,1,1,0,0,2,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0
1551,kaleeza.com,1,20,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0
1552,onko54.de,1,45,2,0,0,0,0,1,1,0,0,2,0,0,0,1,0,0,2,24,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0
1553,onko54.de,1,44,2,0,0,1,0,1,1,0,0,2,0,0,0,1,0,0,2,24,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0
1554,ask4pc.net,1,47,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,29,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0
1555,incomstate.co,1,69,1,0,0,1,0,0,1,0,0,1,0,2,0,1,0,0,5,49,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0
1556,tulingxueyuan.cn,1,29,0,0,0,0,0,1,1,0,0,2,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
1557,tulingxueyuan.cn,1,24,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
1558,payhip.com,1,26,2,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,8,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
1559,bit.ly,1,22,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,3,8,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0
1560,email.recyclersvoice.com,1,32,0,0,0,1,0,1,1,0,0,2,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
1561,mdex.co.kr,1,22,0,0,0,1,0,1,1,0,0,3,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0
1562,urlscan.io,1,63,2,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,22,45,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
1563,href.li,1,50,0,0,0,0,0,0,1,0,0,3,0,0,0,1,0,0,0,1,33,0,0,1,0,0,0,1,1,1,1,0,0,0,0,0
1564,audirvanausers.b2clogin.com,1,375,4,0,0,1,0,1,1,0,0,8,0,10,3,8,7,0,72,53,287,2,0,1,1,0,0,0,1,1,1,0,0,0,0,0
1565,audirvanausers.b2clogin.com,1,375,4,0,0,1,0,1,1,0,0,8,0,10,3,8,7,0,69,53,287,2,0,1,1,0,0,0,1,1,1,0,0,0,0,0
1566,t.myvisualiq.net,1,433,2,0,0,0,0,1,1,0,0,4,0,5,0,25,24,0,167,18,390,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0
1567,audirvanausers.b2clogin.com,1,376,4,0,0,0,0,1,1,0,0,8,0,10,3,8,7,0,72,53,287,2,0,1,1,0,0,0,1,1,1,0,0,0,0,0
1568,mazzeonautica.it,1,72,2,0,0,0,0,1,1,0,0,2,0,0,0,1,0,0,0,44,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0
1569,affitticesenatico.it,1,28,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0
1570,westernusa.salvationarmy.org,1,108,2,0,0,0,0,1,1,0,0,2,0,2,0,1,0,0,0,72,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
1571,imwalmartregistries.org,1,31,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,0
1572,ib.t10bank.com.br,1,26,0,0,0,0,0,1,1,0,0,3,0,0,0,1,0,0,2,1,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0
1573,t.myvisualiq.net,1,351,2,0,0,0,0,1,1,0,0,5,0,5,0,16,15,0,79,18,308,0,0,1,1,0,0,0,0,1,1,0,0,0,0,0
1574,t.myvisualiq.net,1,350,2,0,0,0,0,1,1,0,0,4,0,5,0,16,15,0,79,18,307,0,0,1,1,0,0,0,0,1,1,0,0,0,0,0
1575,hanzai.jp,1,18,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0
1576,hanzai.jp,1,17,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0
1577,46.101.200.191,1,33,2,0,0,1,1,0,0,0,0,3,0,0,0,1,0,0,11,12,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0
1578,46.101.200.191,1,22,0,0,0,1,1,0,0,0,0,3,0,0,0,1,0,0,11,1,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0
1579,woolfax.web.fc2.com,1,73,1,0,0,0,0,1,1,0,0,4,0,0,0,1,0,0,1,46,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
1580,amzn.in,1,15,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
1581,g05i9c.site,1,19,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,3,1,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0
1582,pl.unisabanaradio.tv,1,119,1,0,0,0,0,1,1,0,0,2,0,0,0,1,0,0,0,91,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
1583,218.4.137.83,1,20,0,0,0,1,1,0,0,0,0,3,0,0,0,1,0,0,9,1,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0
1584,wowserver.trickip.org,1,30,0,0,0,0,0,1,1,0,0,2,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
1585,wowserver.trickip.org,1,29,0,0,0,1,0,1,1,0,0,2,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
1586,que-casa.com,1,21,0,0,0,0,0,0,1,0,0,1,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,1,1,1,1,1,1,0
1587,linktr.ee,1,34,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,17,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
1588,charlottewessels.nl,1,27,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0
1589,flashhunters.com,1,24,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0
1590,kiwipl.com,1,19,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
1591,kiwipl.com,1,18,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
1592,consciente-mx.com,1,35,1,0,0,1,0,0,1,0,0,2,1,0,0,1,0,0,0,11,0,0,0,0,1,1,0,0,0,1,1,0,0,0,0,0
1593,consciente-mx.com,1,25,0,0,0,1,0,0,1,0,0,1,1,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,1,1,0,0,0,0,0
1594,talas.co.id,1,20,0,0,0,0,0,0,1,0,0,2,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
1595,prezendecors.com,1,25,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0
1596,prezendecors.com,1,24,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0
1597,elcreations.fr,1,49,1,0,0,0,0,1,1,0,0,3,0,0,0,1,0,0,0,23,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,0
1598,team.mpshq.com,1,22,0,0,0,1,0,1,1,0,0,2,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0
1599,aesierranevada.com,1,27,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0
1600,rebooks.xyz,1,19,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
1601,colorcrab.com,1,21,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
1602,hatchdogs.com,1,26,0,0,0,0,0,1,1,0,0,2,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
1603,hatchdogs.com,1,21,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
1604,ns3.dzdns.net.crdclub.cc,1,72,1,0,0,0,0,1,1,0,0,5,0,0,0,3,2,0,4,17,22,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0
1605,zitopay.africa,1,27,0,0,0,0,0,1,1,0,0,2,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
1606,zitopay.net,1,19,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0
1607,store.digitsector.com,1,30,0,0,0,0,0,1,1,0,0,2,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0
1608,linktr.ee,1,28,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,11,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
1609,bboycum.com,1,19,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
1610,connexion-la-seyne.demarches.sictiam.fr,1,47,0,0,0,1,0,1,1,0,0,3,2,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,1,1,1,1,0
1611,mario.rislaa.no,1,23,0,0,0,1,0,1,1,0,0,2,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0
1612,ojacobc.com,1,24,0,0,0,0,0,1,1,0,0,2,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,0
1613,selimkerim.com,1,22,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
1614,joeymurga.com,1,22,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
1615,joeymurga.com,1,21,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
1616,bit.ly,1,25,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,11,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0
1617,tabacplus.site,1,22,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0
1618,plantillandia.com,1,25,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
1619,bongsmaster.com,1,28,0,0,0,0,0,1,1,0,0,2,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,0
1620,bongsmaster.com,1,23,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,0
1621,easystore.co,1,25,0,0,0,0,0,1,1,0,0,2,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0
1622,gamex.band,1,18,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0
1623,ylsystems.com.my,1,24,0,0,0,1,0,0,1,0,0,2,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0
1624,legalinformationservices.com,1,37,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
1625,colorcrab.com,1,22,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
1626,gay-fetish-xxx.com,1,53,1,0,0,0,0,1,1,0,0,3,2,0,0,1,0,0,0,23,0,0,0,0,1,1,0,0,1,1,1,0,0,0,0,0
1627,alteredlabs.co.uk,1,26,0,0,0,0,0,0,1,0,0,2,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0
1628,alteredlaboratories.com,1,31,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0
1629,yp276.cc,1,17,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,3,1,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,0
1630,yp276.cc,1,16,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,3,1,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,0
1631,email.deergear.co,1,25,0,0,0,1,0,1,1,0,0,2,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0
1632,emailcontacthelp.com,1,33,0,0,0,0,0,1,1,0,0,2,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
1633,emailcontacthelp.com,1,28,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
1634,groups.de,1,17,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0
1635,alliancefgelearning.com.my,1,54,2,0,0,0,0,1,1,0,0,4,0,0,0,1,0,0,0,16,0,1,0,0,0,0,0,1,1,1,1,0,0,0,0,0
1636,alliancefgelearning.com.my,1,34,0,0,0,1,0,0,1,0,0,2,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0
1637,sonos.com,1,35,2,0,0,0,0,1,1,0,0,2,0,0,0,1,0,0,0,14,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0
1638,countertopsannarbor.com,1,32,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0
1639,op.nysed.gov,1,35,1,0,0,1,0,1,1,0,0,4,0,0,0,1,0,0,0,12,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0
1640,t6of4r.site,1,19,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,2,1,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0
1641,edmunnd.com,1,19,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
1642,secretbrowser.net,1,25,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
1643,honeddevelopments.com,1,30,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
1644,hughesengines.com,1,54,3,0,0,0,0,1,1,0,0,2,0,1,0,1,0,0,0,25,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0
1645,crdclub.su,1,101,1,0,0,0,0,0,1,0,0,2,0,0,0,7,6,0,10,17,65,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
1646,je-valide.online,1,25,0,0,0,0,0,0,1,0,0,1,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,1,1,0,0,0,0,0
1647,je-valide.online,1,24,0,0,0,1,0,0,1,0,0,1,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,1,1,0,0,0,0,0
1648,crdclub.su,1,127,1,0,0,0,0,0,1,0,0,2,0,0,0,9,8,0,12,17,91,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
1649,galia.net.pl,1,35,1,0,0,0,0,1,1,0,0,3,0,0,0,1,0,0,1,11,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,0
1650,crdclub.su,1,81,1,0,0,0,0,0,1,0,0,2,0,0,0,5,4,0,6,17,45,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
1651,thealluringbeadboutique.com,1,40,0,0,0,0,0,1,1,0,0,2,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
1652,thealluringbeadboutique.com,1,35,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
1653,wkaygroup.top,1,25,0,0,0,1,0,1,1,0,0,2,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
1654,wkaygroup.top,1,21,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
1655,gamex.band,1,19,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0
1656,rascol.free.fr,1,46,3,0,0,1,0,1,1,0,0,3,0,0,0,1,0,0,2,25,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
1657,ejocuribarbie.org,1,41,1,0,0,0,0,0,1,0,0,3,0,0,0,1,0,0,0,16,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0
