Index,Domain,Have_IP,Have_At,URL_Length,Redirection,https_Domain,TinyURL,Prefix_Suffix,DNS_Record,Web_Traffic,Domain_Age,Domain_End,iFrame,Mouse_Over,Right_Click,Web_Forwards,Label
4127,blaikiewell.com,0,0,0,0,0,0,0,0,1,0,1,1,1,1,1,0
4128,santalady.com,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
4129,webweaver.nu,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
4130,teachnet.com,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
4131,freewebs.com,0,0,0,0,0,0,0,0,1,0,0,1,1,1,1,0
4132,user.chollian.net,0,0,0,0,0,0,0,0,1,0,0,1,1,1,1,0
4133,jokenfun.com,0,0,0,0,0,0,0,0,1,0,1,1,1,1,1,0
4134,richlabonte.net,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
4135,christianet.com,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
4136,loti.com,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
4137,coolarchive.com,0,0,0,0,0,0,0,0,1,0,0,1,1,1,1,0
4138,gardensandcrafts.com,0,0,0,0,0,0,0,0,1,0,0,1,1,1,1,0
4139,worldatlas.com,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4140,jsmagic.net,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
4141,historyimages.com,0,0,0,0,0,0,0,0,1,0,0,1,1,1,1,0
4142,members.tripod.com,0,0,0,0,0,0,0,0,1,0,1,1,1,1,1,0
4143,virtualhorses.com,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
4144,jsmagic.net,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
4145,angelfire.com,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
4146,freewebs.com,0,0,0,0,0,0,0,0,1,0,0,1,1,1,1,0
4147,webclipart.about.com,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
4148,fws.gov,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
4149,members.multimania.nl,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,0
4150,apple.com,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4151,the-mac-lady.com,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0
4152,chez.com,0,0,0,0,0,0,0,0,1,0,0,1,1,1,1,0
4153,fws.gov,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
4154,ribbonrail.com,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
4155,doghause.com,0,0,0,0,0,0,0,0,1,0,0,1,1,1,1,0
4156,prodraw.net,0,0,0,0,0,0,0,0,1,0,0,1,1,1,1,0
4157,verfrisser.net,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
4158,cartoonworks.com,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
4159,pbm.com,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
4160,godecookery.com,0,0,0,0,0,0,0,0,1,0,0,1,1,1,1,0
4161,godecookery.com,0,0,0,0,0,0,0,0,1,0,0,1,1,1,1,0
4162,webomator.com,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
4163,webomator.com,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
4164,ireland-information.com,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0
4165,montaguemillennium.com,0,0,0,0,0,0,0,0,1,0,1,1,1,1,1,0
4166,webspace.webring.com,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
4167,xs4all.nl,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
4168,kingtutone.com,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
4169,webclipart.about.com,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
4170,nssdc.gsfc.nasa.gov,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
4171,myerchinphoto.com,0,0,0,0,0,0,0,0,1,0,0,1,1,1,1,0
4172,angelfire.com,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
4173,blaikiewell.com,0,0,0,0,0,0,0,0,1,0,1,1,1,1,1,0
4174,angelfire.com,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
4175,members.multimania.co.uk,0,0,0,0,0,0,0,0,1,0,0,1,1,1,1,0
4176,srufaculty.sru.edu,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0
4177,eirefirst.com,0,0,0,0,0,1,0,0,1,0,0,1,1,1,1,0
4178,logodesignweb.com,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
4179,epa.gov,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
4180,projects.ericshalov.com,0,0,0,0,0,0,0,0,1,0,0,1,1,1,1,0
4181,members.tripod.com,0,0,0,0,0,0,0,0,1,0,1,1,1,1,1,0
4182,jrgmedia.com,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
4183,aheadgraphics.com,0,0,0,0,0,0,0,0,1,0,0,1,1,1,1,0
4184,sakkal.com,0,0,0,0,0,0,0,0,1,0,0,1,1,1,1,0
4185,angelfire.com,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
4186,artworksuk.com,0,0,0,0,0,0,0,0,1,0,0,1,1,1,1,0
4187,graphxedge.com,0,0,0,0,0,0,0,0,1,0,1,1,1,1,1,0
4188,homepages.ihug.co.nz,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,0
4189,homepage.ntlworld.com,0,0,0,0,0,0,0,0,1,0,1,1,1,1,1,0
4190,tssphoto.com,0,0,0,0,0,0,0,0,1,0,0,1,1,1,1,0
4191,tssphoto.com,0,0,0,0,0,0,0,0,1,0,0,1,1,1,1,0
4192,designedtoat.com,0,0,0,0,0,1,0,0,1,0,0,1,1,1,1,0
4193,fontresource.com,0,0,0,0,0,0,0,0,1,0,0,1,1,1,1,0
4194,freefloat.com,0,0,0,0,0,1,0,0,1,0,0,1,1,1,1,0
4195,karrman.org,0,0,0,0,0,0,0,0,1,0,1,1,1,1,1,0
4196,zbausa.com,0,0,0,0,0,0,0,0,1,0,0,1,1,1,1,0
4197,idautomation.com,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
4198,terryburton.co.uk,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
4199,zsigri.tripod.com,0,0,0,0,0,0,0,0,1,0,1,1,1,1,1,0
4200,editum.com.ar,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,0
4201,aatseel.org,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
4202,ellatha.com,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
4203,ucl.ac.uk,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
4204,modular-infotech.com,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0
4205,tldp.org,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4206,linguistsoftware.com,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
4207,nongnu.org,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
4208,microsoft.com,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
4209,angelfire.com,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
4210,lithuanian.net,0,0,0,0,0,0,0,0,1,0,1,1,1,1,1,0
4211,tti-us.com,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0
4212,viet-nam.org,0,0,0,0,0,0,1,0,1,1,1,1,1,1,1,0
4213,sil.org,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
4214,evertype.com,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
4215,evertype.com,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
4216,into-asia.com,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0
4217,thai-language.com,0,0,0,0,0,0,1,0,1,0,0,1,1,1,1,0
4218,billybear4kids.com,0,0,0,0,0,0,0,0,1,0,1,1,1,1,1,0
4219,graphic-design.com,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0
4220,inspiredvizions.com,0,0,0,0,0,0,0,0,1,0,0,1,1,1,1,0
4221,dimkin.df.ru,0,0,0,0,0,0,0,0,1,0,1,1,1,1,1,0
4222,will-harris.com,0,0,0,0,0,0,1,0,1,0,0,1,1,1,1,0
4223,microsoft.com,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
4224,webring.com,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
4225,studiodae.com,0,0,0,0,0,0,0,0,1,0,0,1,1,1,1,0
4226,kolumbus.fi,0,0,0,0,0,0,0,0,1,0,1,1,1,1,1,0
4227,artworksuk.com,0,0,0,0,0,0,0,0,1,0,0,1,1,1,1,0
4228,artandsignstudio.com,0,0,0,0,0,0,0,0,1,0,0,1,1,1,1,0
4229,fontsmith.com,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
4230,urwpp.de,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,0
4231,vectoralia.com,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
4232,geocities.com,0,0,0,0,0,0,0,0,1,0,0,1,1,1,1,0
4233,speakeasy.org,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,0
4234,varian.net,0,0,0,0,0,0,0,0,1,0,0,1,1,1,1,0
4235,wobblymusic.com,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
4236,hem.passagen.se,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
4237,themeworld.com,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
4238,apollosoft.de,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,0
4239,www222.pair.com,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0
4240,coolarchive.com,0,0,0,0,0,0,0,0,1,0,0,1,1,1,1,0
4241,fontcraft.com,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
4242,listemageren.dk,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
4243,swank.ca,0,0,0,0,0,0,0,0,1,0,0,1,1,1,1,0
4244,ireland-information.com,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0
4245,ealoha.com,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
4246,owlsoup.com,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
4247,postmodernvillage.com,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
4248,freefont.de,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0
4249,dartcanada.tripod.com,0,0,0,0,0,0,0,0,1,0,1,1,1,1,1,0
4250,lavplourde.tripod.com,0,0,0,0,0,0,0,0,1,0,1,1,1,1,1,0
4251,4yeo.com,0,0,0,0,0,0,0,0,1,0,0,1,1,1,1,0
4252,all-4-free.com,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0
4253,webfxmall.com,0,0,0,0,0,0,0,0,1,0,1,1,1,1,1,0
4254,urbanfonts.com,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
4255,math.utah.edu,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0
4256,cl.cam.ac.uk,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0
4257,alanwood.net,0,0,0,0,0,0,0,0,1,0,0,1,1,1,1,0
4258,slovo.info,0,0,0,0,0,0,0,0,1,0,1,1,1,1,1,0
4259,smackbomb.com,0,0,0,0,0,0,0,0,1,0,1,1,1,1,1,0
4260,fontastic.i-n.net,0,0,0,0,0,0,1,0,1,0,1,1,1,1,1,0
4261,legolas.org,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
4262,simplythebest.net,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
4263,moorstation.org,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
4264,grsites.com,0,0,0,0,0,0,0,0,1,0,0,1,1,1,1,0
4265,microsoft.com,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0
4266,logfish.net,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
4267,cgsd.com,0,0,0,0,0,0,0,0,1,0,0,1,1,1,1,0
4268,thepluginsite.com,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
4269,ux.uis.no,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0
4270,mayang.com,0,0,0,0,0,0,0,0,1,0,0,1,1,1,1,0
4271,boogaholler.com,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
4272,members.tripod.com,0,0,0,0,0,0,0,0,1,0,1,1,1,1,1,0
4273,members.tripod.com,0,0,0,0,0,0,0,0,1,0,1,1,1,1,1,0
4274,angelfire.com,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0
4275,members.multimania.nl,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,0
4276,angelfire.com,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
4277,enetplace.com,0,0,0,0,0,0,0,0,1,0,0,1,1,1,1,0
4278,karencreation.com,0,0,0,0,0,0,0,0,1,0,0,1,1,1,1,0
4279,freewebs.com,0,0,0,0,0,0,0,0,1,0,0,1,1,1,1,0
4280,visibone.com,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
4281,coolstop.com,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
4282,lib.berkeley.edu,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0
4283,gotomy.com,0,0,0,0,0,0,0,0,1,0,0,1,1,1,1,0
4284,tools.firmlist.com,0,0,0,0,0,1,0,0,1,0,0,1,1,1,1,0
4285,color.org,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
4286,techbomb.com,0,0,0,0,0,0,0,0,1,0,0,1,1,1,1,0
4287,brobstsystems.com,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
4288,saila.com,0,0,0,0,0,0,0,0,1,0,0,1,1,1,1,0
4289,yourhtmlsource.com,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
4290,endprod.com,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
4291,cryer.co.uk,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
4292,the-light.com,0,0,0,0,0,1,1,0,1,0,1,1,1,1,1,0
4293,lynda.com,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
4294,meyerweb.com,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
4295,wellstyled.com,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
4296,slayeroffice.com,0,0,0,0,0,0,0,0,1,0,1,1,1,1,1,0
4297,mywebsite.force9.co.uk,0,0,0,0,0,0,0,0,1,0,0,1,1,1,1,0
4298,oultwood.com,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
4299,members.tripod.com,0,0,0,0,0,0,0,0,1,0,1,1,1,1,1,0
4300,angelfire.com,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
4301,angelfire.com,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
4302,autumnweb.com,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
4303,angelfire.com,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
4304,dragonmyth.com,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
4305,paulahenderson.8k.com,0,0,0,0,0,0,0,0,1,0,0,1,1,1,1,0
4306,members.tripod.com,0,0,0,0,0,0,0,0,1,0,1,1,1,1,1,0
4307,angelfire.com,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
4308,courtemanche.tripod.com,0,0,0,0,0,0,0,0,1,0,1,1,1,1,1,0
4309,debbmac.tripod.com,0,0,0,0,0,0,0,0,1,0,1,1,1,1,1,0
4310,members.tripod.com,0,0,0,0,0,0,0,0,1,0,1,1,1,1,1,0
4311,marjaleenapelho.com,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
4312,angelfire.com,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
4313,freepages.computers.rootsweb.ancestry.com,0,0,0,0,0,0,0,0,1,0,0,1,1,1,1,0
4314,darsbydesign.com,0,0,0,0,0,0,0,0,1,0,1,1,1,1,1,0
4315,jade-leaves.com,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0
4316,sweetaspirations.com,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
4317,victorianmansion.tripod.com,0,0,0,0,0,0,0,0,1,0,1,1,1,1,1,0
4318,artistic-designers.com,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0
4319,joanngraphics.com,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
4320,kelseysgraphics.tripod.com,0,0,0,0,0,0,0,0,1,0,1,1,1,1,1,0
4321,ajoyfulheart.com,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0
4322,whiz-graphics.com,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0
4323,angelfire.com,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
4324,dottysdiner.com,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
4325,members.multimania.co.uk,0,0,0,0,0,0,0,0,1,0,0,1,1,1,1,0
4326,1netcentral.com,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
4327,freewebs.com,0,0,0,0,0,0,0,0,1,0,0,1,1,1,1,0
4328,caslt.org,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
4329,top100-websites.com,0,0,0,0,0,0,1,0,1,0,0,1,1,1,1,0
4330,elated.com,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
4331,webreference.com,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
4332,webreference.com,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
4333,pinoy7.com,0,0,0,0,0,0,0,0,1,0,0,1,1,1,1,0
4334,widearea.co.uk,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0
4335,yourhtmlsource.com,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
4336,w3.org,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
4337,winterdrache.de,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0
4338,en.wikipedia.org,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
4339,en.wikipedia.org,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0
4340,byfreeweb.com,0,0,0,0,0,0,0,0,1,0,1,1,1,1,1,0
4341,eosdev.com,0,0,0,0,0,0,0,0,1,0,1,1,1,1,1,0
4342,members.tripod.com,0,0,0,0,0,0,0,0,1,0,1,1,1,1,1,0
4343,angelfire.com,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
4344,members.tripod.com,0,0,0,0,0,0,0,0,1,0,1,1,1,1,1,0
4345,mdream.www7.50megs.com,0,0,0,0,0,0,0,0,1,0,1,1,1,1,1,0
4346,post.queensu.ca,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
4347,angelfire.com,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
4348,graphicssoft.about.com,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
4349,www3.sympatico.ca,0,0,0,0,0,0,0,0,1,0,0,1,1,1,1,0
4350,members.tripod.com,0,0,0,0,0,0,0,0,1,0,1,1,1,1,1,0
4351,tagsngraphics.homestead.com,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
4352,angelfire.com,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
4353,angelfire.com,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0
4354,angelfire.com,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
4355,sunnycorner.com,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
4356,angelfire.com,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
4357,angelfire.com,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
4358,freewebs.com,0,0,0,0,0,0,0,0,1,0,0,1,1,1,1,0
4359,freewebs.com,0,0,0,0,0,0,0,0,1,0,0,1,1,1,1,0
4360,gimp-savvy.com,0,0,0,0,0,0,1,0,1,0,0,1,1,1,1,0
4361,artist4hire.net,0,0,0,0,0,0,0,0,1,0,0,1,1,1,1,0
4362,mediatechpro.com,0,0,0,0,0,0,0,0,1,0,1,1,1,1,1,0
4363,webdeveloper.com,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
4364,all-ez.com,0,0,0,0,0,0,1,0,1,0,0,1,1,1,1,0
4365,kurrus.net,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
4366,cyberisle.com,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
4367,webhome.idirect.com,0,0,0,0,0,1,0,0,1,0,1,1,1,1,1,0
4368,angelfire.com,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
4369,halowe-graphics.com,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0
4370,prodraw.net,0,0,0,0,0,0,0,0,1,0,0,1,1,1,1,0
4371,angelfire.com,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
4372,victoriana.com,0,0,0,0,0,0,0,0,1,0,0,1,1,1,1,0
4373,bogus411.tripod.com,0,0,0,0,0,0,0,0,1,0,1,1,1,1,1,0
4374,cybergata.com,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
4375,members.tripod.com,0,0,0,0,0,0,0,0,1,0,1,1,1,1,1,0
4376,angelfire.com,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
4377,cybergata.com,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
4378,angelfire.com,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
4379,users.snowcrest.net,0,0,0,0,0,0,0,0,1,0,0,1,1,1,1,0
4380,qsl.net,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
4381,ylc.fateback.com,0,0,0,0,0,0,0,0,1,0,0,1,1,1,1,0
4382,angelfire.com,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
4383,angelfire.com,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
4384,cookiemab.00freehost.com,0,0,0,0,0,1,0,0,1,0,0,1,1,1,1,0
4385,star-girl.org,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0
4386,groups.yahoo.com,0,0,0,0,0,0,0,0,1,0,0,1,1,1,1,0
4387,artistic-designers.com,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0
4388,angelfire.com,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
4389,members.tripod.com,0,0,0,0,0,0,0,0,1,0,1,1,1,1,1,0
4390,savanna.theshoppe.com,0,0,0,0,0,0,0,0,1,0,0,1,1,1,1,0
4391,angelfire.com,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
4392,members.tripod.com,0,0,0,0,0,0,0,0,1,0,1,1,1,1,1,0
4393,3quarks.com,0,0,0,0,0,0,0,0,1,0,1,1,1,1,1,0
4394,angelfire.com,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
4395,angelfire.com,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
4396,brownielocks.com,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
4397,angelfire.com,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
4398,members.tripod.com,0,0,0,0,0,0,0,0,1,0,1,1,1,1,1,0
4399,angelfire.com,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
4400,boogiejack.com,0,0,0,0,0,0,0,0,1,0,0,1,1,1,1,0
4401,rbdesignstudio.com,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
4402,webpixiesattic.com,0,0,0,0,0,0,0,0,1,0,1,1,1,1,1,0
4403,appleblossomart.com,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0
4404,membres.multimania.fr,0,0,0,0,0,0,0,0,1,0,0,1,1,1,1,0
4405,art-tlc.com,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0
4406,islandnet.com,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
4407,sanfords.net,0,0,0,0,0,0,0,0,1,0,1,1,1,1,1,0
4408,artworkis.com,0,0,0,0,0,0,0,0,1,0,1,1,1,1,1,0
4409,grsites.com,0,0,0,0,0,0,0,0,1,0,0,1,1,1,1,0
4410,dawson3904.tripod.com,0,0,0,0,0,0,0,0,1,0,1,1,1,1,1,0
4411,angelfire.com,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
4412,webterrace.com,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
4413,opusartis.ppg.br,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,0
4414,fetchfido.co.uk,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
4415,webterrace.com,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
4416,angelfire.com,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
4417,thesacredfeminine.com,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
4418,squidfingers.com,0,0,0,0,0,0,0,0,1,0,0,1,1,1,1,0
4419,absolutecross.com,0,0,0,0,0,0,0,0,1,0,0,1,1,1,1,0
4420,members.multimania.nl,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,0
4421,angelfire.com,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0
4422,angelfire.com,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
4423,angelfire.com,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
4424,goldtassel.faithweb.com,0,0,0,0,0,0,0,0,1,0,1,1,1,1,1,0
4425,angelfire.com,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
4426,whatevr613.tripod.com,0,0,0,0,0,0,0,0,1,0,1,1,1,1,1,0
4427,unitedblondies02.tripod.com,0,0,0,0,0,0,0,0,1,0,1,1,1,1,1,0
4428,angelfire.com,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
4429,angelfire.com,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
4430,angelfire.com,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
4431,angelfire.com,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
4432,angelfire.com,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
4433,wingsofspirit.co.uk,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
4434,angelfire.com,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
4435,angelfire.com,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
4436,angelfire.com,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
4437,angelfire.com,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
4438,angelfire.com,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
4439,angelfire.com,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
4440,frustrated.com,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
4441,angelfire.com,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
4442,freewebs.com,0,0,0,0,0,0,0,0,1,0,0,1,1,1,1,0
4443,angelfire.com,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
4444,angelfire.com,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
4445,angelfire.com,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
4446,freewebs.com,0,0,0,0,0,0,0,0,1,0,0,1,1,1,1,0
4447,free.pages.at,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,0
