,Have_IP,Have_At,URL_Length,Redirection,https_Domain,TinyURL,Prefix_Suffix,DNS_Record,Web_Traffic,Domain_Age,Domain_End,iFrame,Mouse_Over,Right_Click,Web_Forwards
3533,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
19892,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
31257,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1
26308,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1
12030,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
35851,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1
17904,0,0,0,0,0,0,0,0,1,0,0,1,1,1,1
36548,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1
34528,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1
4150,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23393,0,0,0,0,0,0,1,0,1,1,1,1,1,1,1
9188,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
39859,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1
19506,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
21341,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1
26706,0,0,1,0,0,0,1,0,1,1,1,1,1,1,1
37058,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
33022,0,0,0,0,0,0,1,0,1,0,1,1,1,1,1
7594,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
14365,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2444,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
25079,0,0,0,0,0,0,1,0,1,0,1,1,1,1,1
30198,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
12878,0,0,0,0,0,0,1,0,1,0,1,1,1,1,1
37927,0,0,0,0,0,0,0,0,1,0,1,1,1,1,1
3412,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
35144,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1
796,0,0,0,0,0,0,0,0,1,0,0,1,1,1,1
17612,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
32296,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1
1945,0,0,0,0,0,0,0,0,1,0,0,1,1,1,1
9135,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
31495,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
18628,0,0,0,0,0,0,0,0,1,0,0,1,1,1,1
3208,0,0,0,0,0,0,0,0,1,0,0,1,1,1,1
26476,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
26197,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1
28840,0,0,0,0,0,0,0,0,1,0,1,1,1,1,1
37324,0,0,1,0,0,0,1,0,1,0,1,1,1,1,1
36491,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
10058,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0
37540,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1
252,0,0,0,0,0,0,1,0,1,1,1,1,1,1,1
6343,0,0,0,0,0,0,0,0,1,0,0,1,1,1,1
32277,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1
25097,0,0,0,0,0,0,0,0,1,0,1,1,1,1,1
27431,0,0,0,0,0,0,0,0,1,0,0,1,1,1,1
21388,0,0,1,0,0,0,1,0,1,0,0,1,1,1,1
12506,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
22983,0,0,0,0,0,0,1,0,1,1,1,1,1,1,1
31167,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1
22336,0,0,0,0,0,0,0,0,1,0,1,1,1,1,1
1036,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8504,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
13826,0,0,0,0,0,0,0,0,1,0,0,1,1,1,1
6452,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1
23417,0,0,0,0,0,1,0,0,1,1,1,1,1,1,1
2362,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0
30084,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
24286,0,0,0,0,0,0,0,0,1,0,1,1,1,1,1
28607,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1
30421,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
17900,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
539,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1139,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
8629,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
26112,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1
40330,0,0,0,0,0,0,1,0,1,1,1,1,1,1,1
10465,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0
18598,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0
17129,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
33136,0,0,0,0,0,0,0,0,1,0,1,1,1,1,1
26715,0,0,0,0,0,1,0,0,1,1,1,1,1,1,1
28826,0,0,0,1,0,0,0,0,1,1,1,1,1,1,1
3382,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
17036,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0
14964,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
22717,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
39523,0,0,0,0,0,0,0,0,1,0,0,1,1,1,1
2122,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12428,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1
37053,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
17628,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1
4364,0,0,0,0,0,0,1,0,1,0,0,1,1,1,1
5204,0,0,0,0,0,0,1,0,1,0,0,1,1,1,1
35002,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1
7504,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
24959,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1
31981,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1
7327,0,0,0,0,0,0,0,0,1,0,1,1,1,1,1
10748,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0
26682,0,0,0,0,0,0,0,0,1,0,0,1,1,1,1
16350,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
37335,0,0,1,0,0,0,1,0,1,1,1,1,1,1,1
24657,0,0,0,0,0,0,0,0,1,0,0,1,1,1,1
40485,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1
9409,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
527,0,0,0,0,0,0,0,0,1,0,0,1,1,1,1
1356,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
10212,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
32396,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1
30385,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
8729,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0
29298,0,0,0,0,0,0,1,0,1,1,1,1,1,1,1
31540,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1
21519,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1
21155,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
39890,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1
18742,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0
31853,0,0,0,0,0,0,0,0,1,0,0,1,1,1,1
38364,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1
11609,0,0,0,0,0,0,1,0,1,0,0,1,1,1,1
18536,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0
29498,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1
22697,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0
9837,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
25808,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1
37163,0,0,0,1,0,0,0,1,1,1,1,1,1,1,1
11427,0,0,0,0,0,1,0,0,1,0,0,1,1,1,1
32728,0,0,1,0,0,1,1,0,1,0,1,1,1,1,1
35246,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
19802,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1
19081,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
33175,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
24101,0,0,0,0,0,0,0,0,1,0,0,1,1,1,1
19828,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
9936,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0
28532,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1662,0,0,0,0,0,0,0,0,1,0,1,1,1,1,1
22706,0,0,0,0,0,1,0,0,1,0,0,1,1,1,1
24601,0,0,0,0,0,1,0,1,1,1,1,0,0,0,0
13992,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
240,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
4846,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
6446,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
19513,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
21232,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1
38210,0,0,0,0,0,0,0,0,1,0,0,1,1,1,1
8676,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
9786,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
39473,0,0,0,0,0,0,0,0,1,0,1,1,1,1,1
3335,0,0,0,0,0,0,0,0,1,0,0,1,1,1,1
40858,0,0,0,0,0,0,0,0,1,0,1,1,1,1,1
7439,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
38296,0,0,0,0,0,0,0,0,1,0,0,1,1,1,1
11084,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0
398,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
11594,0,0,0,0,0,0,0,0,1,0,0,1,1,1,1
9861,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
39283,0,0,0,0,0,0,0,0,1,0,1,1,1,1,1
3144,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4628,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
33172,0,0,0,0,0,0,0,0,1,0,1,1,1,1,1
17146,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
24068,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0
7453,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2078,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
37887,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1
17875,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
23371,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1
12140,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
36897,0,0,0,0,0,0,0,0,1,0,0,1,1,1,1
1301,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
28016,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1
13702,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
34736,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1
39099,0,0,0,0,0,0,1,0,1,1,1,1,1,1,1
36440,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1
12142,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
26072,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1
9303,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
29645,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1
38246,0,0,0,0,0,0,0,0,1,0,0,1,1,1,1
38476,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0
15884,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
29009,0,0,0,0,0,0,0,0,1,0,0,1,1,1,1
38575,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1
20947,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1
944,0,0,0,0,0,0,1,0,1,1,1,1,1,1,1
13193,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0
25020,0,0,0,0,0,1,0,1,1,1,1,0,0,0,0
661,0,0,0,0,0,0,0,0,1,0,0,1,1,1,1
7448,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
25953,0,0,1,0,0,0,1,0,1,1,1,1,1,1,1
36568,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
20358,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1
14200,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
30209,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
27589,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
6215,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
33875,0,0,0,0,0,1,0,0,1,0,0,1,1,1,1
24744,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1
21793,0,0,0,0,0,0,0,0,1,0,0,1,1,1,1
22350,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1
35150,0,0,0,0,0,0,1,0,1,1,1,1,1,1,1
37547,0,0,0,0,0,0,0,0,1,0,0,1,1,1,1
9603,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0
39030,0,0,0,0,0,1,0,0,1,0,0,1,1,1,1
29266,0,0,0,0,0,0,0,0,1,0,1,1,1,1,1
26853,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1
18170,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1
9258,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
22066,0,0,1,0,0,0,1,0,1,0,0,1,1,1,1
344,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1
39291,0,0,0,0,0,0,0,0,1,0,1,1,1,1,1
24226,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
2022,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
16229,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1
7123,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1
30432,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
28767,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
24244,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
29226,0,0,0,0,0,0,1,0,1,0,0,1,1,1,1
12418,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
12451,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
12323,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
26509,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1
17416,0,0,0,0,0,0,0,0,1,0,0,1,1,1,1
14453,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
16225,0,0,0,0,0,0,0,0,1,0,1,1,1,1,1
28628,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
638,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1
20535,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
22061,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1
6076,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
25114,0,0,0,0,0,0,0,0,1,0,0,1,1,1,1
26681,0,0,0,0,0,0,0,0,1,0,0,1,1,1,1
37375,0,0,0,0,0,0,1,0,1,0,0,1,1,1,1
16755,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1
37703,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1
206,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
14390,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
33388,0,0,0,0,0,0,1,0,1,1,1,1,1,1,1
26848,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
27390,0,0,0,0,0,0,0,0,1,0,0,1,1,1,1
13947,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
34189,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
37830,0,0,0,0,0,0,0,0,1,0,1,1,1,1,1
4881,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
22322,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1
13514,0,0,0,0,0,0,0,0,1,0,0,1,1,1,1
32825,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1
5309,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1
15258,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
37670,0,0,0,0,0,0,1,0,1,0,1,1,1,1,1
32867,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1
15385,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
40465,0,0,0,0,0,1,0,0,1,0,0,1,1,1,1
785,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1
34698,0,0,1,0,0,0,1,0,1,1,1,1,1,1,1
35330,0,0,0,0,0,1,0,0,1,0,0,1,1,1,1
12303,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1027,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
33354,0,0,0,0,0,0,0,0,1,0,0,1,1,1,1
843,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0
25164,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1
24176,0,0,1,0,0,0,0,0,1,1,1,1,1,1,1
15495,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0
18774,0,0,0,0,0,0,0,0,1,0,0,1,1,1,1
5176,0,0,0,0,0,0,1,0,1,0,0,1,1,1,1
37461,0,0,0,0,0,0,1,0,1,1,1,1,1,1,1
3386,0,0,0,0,0,0,0,0,1,0,0,1,1,1,1
3064,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20501,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
18496,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
17745,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
23826,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
40802,0,0,0,0,0,1,0,1,1,1,1,1,1,1,1
17714,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
22666,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1
9762,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0
39825,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1
39533,0,0,0,0,0,0,1,0,1,0,0,1,1,1,1
35229,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1
11009,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0
23065,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1
25317,0,0,0,0,0,1,0,1,1,1,1,0,0,0,0
33708,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1
20563,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0
21044,0,0,0,0,0,0,0,0,1,0,0,1,1,1,1
2412,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1
33674,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
34342,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
15459,0,0,0,0,0,0,0,0,1,0,0,1,1,1,1
16003,0,0,0,0,0,1,1,0,1,0,1,0,0,0,0
39967,0,0,0,0,0,0,0,0,1,0,0,1,1,1,1
15197,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0
15096,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
27823,0,0,0,0,0,0,0,0,1,0,1,1,1,1,1
39670,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1
1863,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0
30021,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
15246,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
33039,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1
27174,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1
35529,0,0,0,0,0,0,0,0,1,0,1,1,1,1,1
37016,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1
40134,0,0,0,0,0,0,0,0,1,0,0,1,1,1,1
13443,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0
27800,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1
31031,0,0,1,0,0,0,1,0,1,0,1,1,1,1,1
8718,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0
33869,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1
28558,0,0,0,0,0,0,0,0,1,0,0,1,1,1,1
18458,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0
37577,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1
26252,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1
19934,0,0,0,0,0,0,0,0,1,0,1,1,1,1,1
514,0,0,0,0,0,0,0,0,1,0,0,1,1,1,1
27458,0,0,0,1,0,0,0,0,1,1,1,1,1,1,1
40017,0,0,0,0,0,0,0,0,1,0,0,1,1,1,1
31563,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1
28089,0,0,0,0,0,0,1,0,1,1,1,1,1,1,1
32737,0,0,1,0,0,0,1,1,1,1,1,1,1,1,1
8237,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
10828,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
18578,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0
40772,0,0,0,0,0,0,1,0,1,0,1,1,1,1,1
40115,0,0,0,0,0,0,0,0,1,0,1,1,1,1,1
3290,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
37504,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1
39372,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
5998,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
35407,0,0,0,0,0,1,1,0,1,0,1,1,1,1,1
32679,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1
31451,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1
33785,0,0,0,0,0,0,0,0,1,0,1,1,1,1,1
5134,0,0,0,0,0,0,1,0,1,0,0,1,1,1,1
34789,0,0,0,0,0,1,0,0,1,0,1,1,1,1,1
8343,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
28092,0,0,0,0,0,0,0,0,1,0,1,1,1,1,1
29127,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1
29760,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
7324,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1
2503,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
27829,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1
23525,0,0,0,0,0,0,0,0,1,0,0,1,1,1,1
12228,0,0,0,0,0,0,1,0,1,0,1,1,1,1,1
18107,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
10193,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
24527,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0
13556,0,0,0,0,0,0,0,0,1,0,0,1,1,1,1
31705,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1
16787,0,0,0,0,0,0,1,0,1,1,1,0,0,0,0
25238,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1
11028,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
26927,0,0,0,0,0,0,0,0,1,0,0,1,1,1,1
13829,0,0,0,0,0,0,0,0,1,0,0,1,1,1,1
32339,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1
38045,0,0,1,0,0,0,1,1,1,1,1,1,1,1,1
12249,0,0,0,0,0,1,0,0,1,0,0,1,1,1,1
8641,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
29876,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
20780,0,0,0,0,0,0,0,0,1,0,1,1,1,1,1
40627,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1
33394,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1
37339,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1
15425,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
3272,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0
16905,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
22481,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1
26836,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0
20896,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0
8997,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
26831,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
40363,0,0,1,0,0,1,0,0,1,0,0,1,1,1,1
4368,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
19873,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
28454,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1
31103,0,0,0,0,0,0,1,0,1,1,1,1,1,1,1
38224,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
37343,0,0,1,0,0,0,1,1,1,1,1,1,1,1,1
20538,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0
33165,0,0,0,0,0,0,1,0,1,1,1,1,1,1,1
13912,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
22466,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1
28554,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1
19466,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
33883,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
17779,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
20412,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0
9054,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0
19867,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1
39889,0,0,0,0,0,0,1,0,1,1,1,1,1,1,1
5612,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
31059,0,0,0,0,0,0,1,0,1,1,1,1,1,1,1
28945,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1
40902,0,0,0,0,0,0,1,0,1,0,0,1,1,1,1
23341,0,0,0,0,0,1,0,0,1,0,0,1,1,1,1
17697,0,0,0,0,0,0,0,0,1,0,0,1,1,1,1
18407,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0
30315,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
15208,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0
9944,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
559,0,0,0,0,0,0,1,0,1,1,1,1,1,1,1
1876,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0
12982,0,0,0,0,0,0,1,0,1,0,0,1,1,1,1
25322,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1
3189,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29734,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
11637,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
26550,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1
34570,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
10711,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
14069,0,0,0,0,0,0,0,0,1,0,1,1,1,1,1
23016,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
11774,0,0,0,0,0,0,1,0,1,1,1,0,0,0,0
3155,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
32852,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1
38937,0,0,0,0,0,0,0,0,1,0,1,1,1,1,1
40962,0,0,0,0,0,0,0,0,1,0,1,1,1,1,1
22923,0,0,0,0,0,1,0,0,1,1,1,1,1,1,1
7604,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0
39257,0,0,0,0,0,0,0,0,1,0,0,1,1,1,1
20232,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
27759,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1
24215,0,0,0,0,0,0,1,0,1,1,1,1,1,1,1
4690,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
26452,0,0,0,0,0,0,1,0,1,0,1,1,1,1,1
14213,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
37071,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1
